customer_beneficiary_id,customer_id,beneficiary_id,first_transaction_date,last_transaction_date,relationship_risk_score
CBEN_69df4b8b3f144a578236a906ef6781ec,CUST_fc31a612ba014ee7bdc08516f924418f,BENE_7864b1a93a7d4ec5940d3314be21ae26,2025-05-31 17:09:35.270824,2026-04-25 17:09:35.270824,47.22
CBEN_5bb06cf1def34a49a531b4adfabdf8c3,CUST_3a23bd076828493eba214c64fee9fa66,BENE_9ccae4cbd6e44246bbef587c37989fad,2025-12-27 17:09:35.270824,2026-06-10 17:09:35.270824,2.37
CBEN_b349f8900e4e4b5ea8a89f3566833d39,CUST_5d566bff0d444bbd9552b9ae96dcf1e3,BENE_3891c32bbb3b4eedbbfd64e3aa9fa0cc,2026-02-05 17:09:35.270824,2026-05-30 17:09:35.270824,14.63
CBEN_fcd745c2f9a04105ab9342c9edb94a38,CUST_0e21594c80804adda652784ca9bc8589,BENE_c431ef7467734d268f2cbce640e18143,2026-01-11 17:09:35.270824,2026-06-02 17:09:35.270824,11.55
CBEN_8731b702220a4474b0f30659ad622869,CUST_fa8e72ee7e2b4002a0bb5ccd31c6301d,BENE_3a7bab0f91eb45cdb82544283b0ce7e4,2025-08-25 17:09:35.270824,2026-06-05 17:09:35.270824,20.12
CBEN_a17f0697dd074b2a98c6111102a35497,CUST_c337c3d7e70549cd9179c4d56ebed708,BENE_e981decc7cd440a69722b0a10c8afe02,2025-09-27 17:09:35.270824,2026-05-22 17:09:35.270824,11.4
CBEN_e84850a70b984fbe9f0034d9b4d4b7db,CUST_425e5273e5b946a1bde36301a8c8bcf6,BENE_8fc26d45d42b40d5aa8deeda0e244794,2025-12-22 17:09:35.270824,2026-04-29 17:09:35.270824,36.51
CBEN_454d3da8f8474fd491dd1074fccb699f,CUST_9d8246338551445caa2c745b7b6e910a,BENE_e62bd62674854f5fa324649f25fb7d91,2025-10-12 17:09:35.270824,2026-04-13 17:09:35.270824,4.22
CBEN_b28a1197a4bd4334b63ad88d9e3f9016,CUST_a3275eed5e0246bd913960e4e710703d,BENE_e1a77a0e6f5e4cb1a66474834d0a957c,2025-06-10 17:09:35.270824,2026-05-02 17:09:35.270824,31.01
CBEN_d7883ef6f1134d0097a96de02e5ee569,CUST_249772db9709486ea2bad7b1d739437b,BENE_df310c5ceef94ecaa16a307f7f947721,2025-05-27 17:09:35.270824,2026-04-24 17:09:35.270824,7.99
CBEN_37b9e82de04f4ba1b86dc3063daff442,CUST_d2e305a3266b4579b0371b987adaa6a6,BENE_a010291d11134b07b5c2efa8a6f89af6,2026-03-10 17:09:35.270824,2026-06-06 17:09:35.270824,3.44
CBEN_4afb3903a2d243adb9552ab3e5535f0b,CUST_51f6ca8e2b9c4fea9dc7e1fa72adf0c2,BENE_908d84c9ea41407197853abdbf2e1069,2026-02-03 17:09:35.270824,2026-05-02 17:09:35.270824,8.08
CBEN_d5940775eda34dec83df9d16957e215a,CUST_e4268f425b554fa48726da66ce7bdc20,BENE_c9ac829ad42a4bccb26dee573eebeb7a,2026-04-08 17:09:35.270824,2026-04-18 17:09:35.270824,93.81
CBEN_08ac5be125fb4c90a595c01234c261ab,CUST_ad879121c1eb47d4a494916b25e9d91a,BENE_f857d3bfbcc345da8cb05f1feeb0182d,2025-06-01 17:09:35.270824,2026-04-28 17:09:35.270824,28.92
CBEN_03e1dc09fd7d4eb0ab456a28fd66de78,CUST_ccd28d9a855c44f9afb28724f05ac0cf,BENE_e6345a236ad4418cb79a3cb1682364f5,2026-03-15 17:09:35.270824,2026-05-15 17:09:35.270824,40.59
CBEN_00fdb45b2662475dadca637ebde257a1,CUST_c35f3afb48b9443b9442127f6de788e6,BENE_d3fafe1a53c84752bad822a3cda7cded,2025-09-05 17:09:35.270824,2026-05-01 17:09:35.270824,12.83
CBEN_683d628292624aa5b86186d8ea4b545d,CUST_36d568d64a034c068297e231bc40a63e,BENE_449c718930544dc786d302052e93c160,2026-03-19 17:09:35.270824,2026-05-01 17:09:35.270824,47.56
CBEN_9dac275069894acea95ce4da1f5a5bb4,CUST_1831f7413152429f82fe5be93a2f6a93,BENE_c394dbe7abe04879ba84966159929f07,2026-02-12 17:09:35.270824,2026-04-25 17:09:35.270824,38.65
CBEN_ba27a7c6738b48888c8a561ba4c22108,CUST_c3013545539c4825a01b4d686d18bb21,BENE_70838e3e6aff4bc89751eaf5ed50acc7,2025-07-31 17:09:35.270824,2026-04-13 17:09:35.270824,37.97
CBEN_72d1833412164be9bc57b2393b083e2b,CUST_6edbcef5739a455db447a1bdaeb02e7c,BENE_a6710c19818d4ad8866fad90ce62bd7b,2025-12-08 17:09:35.270824,2026-06-06 17:09:35.270824,2.01
CBEN_ac858afcfbfe42a0ade9dd6d48ae4e31,CUST_3e5401a44ff8418098577af3b3f51fd3,BENE_9f296fb079c4491aa2f4bb71c9b45633,2026-03-23 17:09:35.270824,2026-05-02 17:09:35.270824,43.42
CBEN_ae6654fa3cb343c6a807ccd914551544,CUST_3c34eb225f8a4eb1bafb5c768f4d64ee,BENE_de63dffc2e834ba9ab0d849e9f0e23be,2026-03-28 17:09:35.270824,2026-04-28 17:09:35.270824,38.3
CBEN_bbc0b29a828a4552b54e4916b2769649,CUST_ce76d55e6b464e8ea3d3f18eed2052fe,BENE_99f08289cfe2402ca5511245c1756954,2025-09-24 17:09:35.270824,2026-06-08 17:09:35.270824,2.4
CBEN_ef8035fbf3674fdc94141db24bc184ab,CUST_d3998f0b6b114f13979a6278b22a0ab1,BENE_821afa9664c542898ae4d093d946e222,2025-10-25 17:09:35.270824,2026-05-30 17:09:35.270824,32.41
CBEN_bf8875441e14430d9ee2b1c48f565994,CUST_2d2df1a7622d45c38e2df127723979e9,BENE_fc8e657662aa4266b771ca375fbb4ada,2026-03-20 17:09:35.270824,2026-05-22 17:09:35.270824,29.27
CBEN_983369e673ee4ba2a8dacb61907b3831,CUST_fa9c28741e8f44e0946e876b75e407b2,BENE_51d7ec387f5641b9b26006a01cb48ee3,2025-09-26 17:09:35.270824,2026-04-14 17:09:35.270824,20.88
CBEN_07531f7aeff048e89cba53fddb425d82,CUST_1f13ff88f4214d95832a5c6eafd165a9,BENE_7b183142e0c54f86bde69a997059062c,2025-09-19 17:09:35.270824,2026-04-26 17:09:35.270824,17.32
CBEN_9d6e8a581bfc4abc962493bf8c1f2c6b,CUST_311eeba27cc747a6af6de4f606bacf3b,BENE_4f8d122fd9994b2daef99763c41e943e,2026-04-02 17:09:35.270824,2026-05-29 17:09:35.270824,27.42
CBEN_baa8879ae41240868677033c34a61465,CUST_97c1ca2caa084a13877dcbfdb4735e10,BENE_7a0015a12ee74875935da9892d60e9ef,2025-06-11 17:09:35.270824,2026-05-19 17:09:35.270824,10.53
CBEN_14ee1623d47f4fa1b7d3714d699f4c76,CUST_d64a6e4142f54ff599fb768577b0d4b8,BENE_cd1964f0fbf749938a9657d55de5b9e6,2025-05-23 17:09:35.270824,2026-05-30 17:09:35.270824,6.77
CBEN_b4bea8c593894e2b9abf8e5d64927e7b,CUST_a2266fb55f2843e393cdae13a8bb5fd0,BENE_66f36249908849ef997d0b5691bc3e38,2025-07-15 17:09:35.270824,2026-05-27 17:09:35.270824,41.3
CBEN_f4a0ebe6b3cb4279bca83ba3f625c321,CUST_b66a171e1fd84ff8a7ca7bb86c6a0906,BENE_5d5564511a224283a778cf12e6c3d512,2026-01-09 17:09:35.270824,2026-04-24 17:09:35.270824,30.02
CBEN_a41bb37f843947038d03070f50a847b1,CUST_18f6ffb956734da2a87fb2ad5342a4b6,BENE_1b0ffa7648cc4a219c83f0dc2f22f54d,2026-01-17 17:09:35.270824,2026-05-20 17:09:35.270824,39.46
CBEN_d68ae4c1761d4a6a918b094de3974671,CUST_8c20ea31c0e7402598d861d4f13d5151,BENE_3b4b7a335a994558a53121f389c00d33,2026-01-10 17:09:35.270824,2026-05-22 17:09:35.270824,13.39
CBEN_79162df27a614983a27093c35421533d,CUST_aa1a4a431efb41178c78bbb4baa51e69,BENE_3b285272636a4fdcab02469356dd5086,2025-07-08 17:09:35.270824,2026-05-07 17:09:35.270824,43.34
CBEN_8a04b2891eab4ade856a08feb5a17cd8,CUST_e79d857a03584164b8a7cd9463ad1707,BENE_f97c16824b854c6fb6a29fb9dc00a411,2026-04-01 17:09:35.270824,2026-05-10 17:09:35.270824,38.65
CBEN_cee23c9c04dc41449b3b1262b48039c7,CUST_7ddec5b2c7734447ba819065a4b7c461,BENE_058a46ead40549b299d84948ee694884,2025-09-15 17:09:35.270824,2026-05-03 17:09:35.270824,40.86
CBEN_8f3f4ba18dc145b0a12145ee079c261d,CUST_34fc8c1ea42442cc9df6be3994d94c67,BENE_90498becdeea44bd81e04aa5c0801d94,2025-09-01 17:09:35.270824,2026-05-19 17:09:35.270824,23.13
CBEN_07890ab0edaa4cd48ff01bc953efad9f,CUST_3ac84412caf744ce9c9309a5456d2d9e,BENE_93fe4c0c85334402b1c3cef2cf7366bd,2025-09-20 17:09:35.270824,2026-05-21 17:09:35.270824,15.59
CBEN_d0b6274b65f24b9daf3c07d26cafb85e,CUST_8e20fdce4f574e3e8410223327fe270c,BENE_fe2d4b8199b44638b72ef7341fed270e,2025-06-24 17:09:35.270824,2026-05-19 17:09:35.270824,48.13
CBEN_060cd65dac114900bfef42162c85ea36,CUST_5a699f676f654ee6bc84f452e40d82cb,BENE_f1604970b41b4830b5eca4e7f02072c5,2026-01-18 17:09:35.270824,2026-05-06 17:09:35.270824,28.34
CBEN_baf250b1dd834ef3902cbeeceb551490,CUST_97771a853d7c401ca29e164f7aa41779,BENE_c68c0d924db643498b3d325ab6c64c5f,2025-12-02 17:09:35.270824,2026-05-14 17:09:35.270824,11.8
CBEN_f090ca4987de48008932ee486b7ca879,CUST_7ddec5b2c7734447ba819065a4b7c461,BENE_31e3a3c0e0a4403983ae91bd5161bf0b,2026-03-06 17:09:35.270824,2026-05-31 17:09:35.270824,43.68
CBEN_2097e2b283384158bc9035cae37a4abb,CUST_016693004476414281293aa142e82c70,BENE_ffa8a28d31d248b39e068cbfdfd8c50a,2025-11-12 17:09:35.270824,2026-05-20 17:09:35.270824,34.19
CBEN_fb3c332ecf0a442db84005b1b70ce860,CUST_fcd15c8e70ad44bc945fa559ccb7b661,BENE_3c1b877c38394e08a94383a57ddf3887,2025-12-01 17:09:35.270824,2026-05-12 17:09:35.270824,13.08
CBEN_e5fb10b132474eea93447e4a68e81990,CUST_7e4fcf47c98b492d8e5934e117fb73e1,BENE_a2d5aec847d34ebfbc515d833716b715,2026-03-10 17:09:35.270824,2026-06-06 17:09:35.270824,20.31
CBEN_57ad8628062846e6b92845caee9882e3,CUST_b1e3f819c34b4a5190cefe36dc5a24a0,BENE_1b6bdc1417ba411f893e36870aa07f36,2025-07-26 17:09:35.270824,2026-05-25 17:09:35.270824,33.95
CBEN_04dbd0d6c98b46b2b7b6344d3aa0472a,CUST_6f2999baeee94e589aa917fb6d66b59f,BENE_22313abf8d2e49e59ed1237601f790b2,2025-08-17 17:09:35.270824,2026-05-07 17:09:35.270824,34.04
CBEN_eeb3833a9dab4b5d8b4277061c30f145,CUST_04184581237240f788ca382ae5a6c316,BENE_7fe6b531f6a64524bb48f9dc1eb17f0d,2026-02-10 17:09:35.270824,2026-05-06 17:09:35.270824,7.91
CBEN_3952aac8fa994006a2a51c02354fefb4,CUST_d93f7897fdff4cc498d51dab473c7418,BENE_6726bee7a6ca43049f6c9d6d98105df2,2026-01-19 17:09:35.270824,2026-05-28 17:09:35.270824,32.15
CBEN_4abfbbbc352943ac8789951906151cf1,CUST_2de090073920409f88c3525fd8650093,BENE_54c365f90d3f416cbff53a5b42819f27,2025-11-27 17:09:35.270824,2026-04-28 17:09:35.270824,13.55
CBEN_301be80591bc48cbbbefdccf6f4cefd3,CUST_70148ec0acff436f806ec8aae4d66400,BENE_be74ccf2407e4bbfa8d6097cc3a769f5,2025-06-23 17:09:35.270824,2026-04-20 17:09:35.270824,14.48
CBEN_0280a119f5aa4133b365c9685e95afee,CUST_6f203815464e42cb8d87c7423dd2ed1b,BENE_cf39e83a2d1246829368ff31001d4b1e,2025-08-23 17:09:35.270824,2026-04-21 17:09:35.270824,40.22
CBEN_bf72fa3a2e464f7d8985193a72c8cb64,CUST_5b500d09cc0843d3bcd1f878aa2a8ddf,BENE_cfa8e439260743919fd55260e685ac23,2025-11-09 17:09:35.270824,2026-05-07 17:09:35.270824,15.19
CBEN_866e0c5feceb4a128cb1f1e67803b427,CUST_b1ea6014fd544649a479509895f05554,BENE_ded6a328112d4c4dbb06e4f67d3f443e,2025-10-13 17:09:35.270824,2026-04-21 17:09:35.270824,33.24
CBEN_8ffea596f3064d74a78ff7822783e03a,CUST_753aa100107e46629f7bfffc18da5f87,BENE_a83ce76dbb4a41dd99888bb19b9102f4,2025-05-30 17:09:35.270824,2026-04-21 17:09:35.270824,43.6
CBEN_0b53fc5455764aafac74c54dc8bc1f0d,CUST_6bc09f0a5b484c5f889dff93daf0cf86,BENE_2e19e55ea59d4bedac3c12795598dccf,2025-11-05 17:09:35.270824,2026-05-22 17:09:35.270824,48.53
CBEN_121d26d7d6024e93b995a202489bd21d,CUST_1468bc1b01cd4c0e85e85f9dd263d8b6,BENE_9e9b167b30584941a884bfc9815c6b3c,2026-03-02 17:09:35.270824,2026-04-27 17:09:35.270824,13.12
CBEN_1563e2559a1747009bc68e3d92eccff5,CUST_8dcd0a77aa8e4aa68cbfec453edf8018,BENE_1ccf008f5df54ffd931c181e4329325e,2026-02-11 17:09:35.270824,2026-05-01 17:09:35.270824,18.4
CBEN_bb529b8bf0e94f0d895afe33c51da5c7,CUST_26628ab7fb2c4f40afab2d8fa262e0a1,BENE_61c30bbed43b4e778e7fe595ee1d386c,2026-01-31 17:09:35.270824,2026-05-02 17:09:35.270824,37.15
CBEN_7e304f15c95649bba8db8d2739930f8b,CUST_f2603d075a83408c845767f5a460c77a,BENE_fe2d4b8199b44638b72ef7341fed270e,2026-02-24 17:09:35.270824,2026-05-25 17:09:35.270824,6.63
CBEN_6648c27d9d014582a061c353b038453c,CUST_3aba00fb091e4619a659dd2218d3b1d9,BENE_0c3171eb4f2342b48e6d7d9260148ac1,2026-03-15 17:09:35.270824,2026-05-11 17:09:35.270824,3.21
CBEN_6e9119ad407c477f9a6ca9dcc8ebbfdc,CUST_d29fb8a2de144f47a88e24d20ad17a58,BENE_a08ba2b826674bbdb85a2828f4c079b2,2025-12-30 17:09:35.270824,2026-04-21 17:09:35.270824,28.97
CBEN_bcec0c3a21604446942b057c44929a74,CUST_3cff915f4dff4b02b257f4a0baae5a17,BENE_aa7422da1e0849b9895f503ce12f00a6,2025-11-25 17:09:35.270824,2026-05-27 17:09:35.270824,45.18
CBEN_a01118ae5706493ba5651c8ab5878327,CUST_eafb7d30cbb5487f8ef370d6ee3c49aa,BENE_4f2fb3a13bb748ca9b55ecc975447474,2026-02-05 17:09:35.270824,2026-05-13 17:09:35.270824,20.16
CBEN_5d435aca3b7f45e7a1544c32677c375f,CUST_34ec3a57cccb4313944e64b2cad8d6fd,BENE_75d2f6385ec44e088d1e42502cea3dc2,2025-11-19 17:09:35.270824,2026-04-29 17:09:35.270824,19.83
CBEN_c0243ffa1d734d9ea072b7c9778e43b8,CUST_dea3b1509f0f4cafa3d964ffcd404d31,BENE_c4186c17558847798de236fd6fb6575e,2026-02-04 17:09:35.270824,2026-05-28 17:09:35.270824,36.67
CBEN_47d5b7c1f9304f80bc82178056e5faf3,CUST_f2a18718ad324027ab18904718430dd4,BENE_7bf2b533d08f41089daccfa51ed0fe31,2025-10-14 17:09:35.270824,2026-05-21 17:09:35.270824,13.2
CBEN_d84416a8deb948679bfcaf4b94179633,CUST_aa30115c890b4b3ca273288f786c3a60,BENE_24af481d14af4941905516124f4a4a05,2025-05-21 17:09:35.270824,2026-04-13 17:09:35.270824,7.36
CBEN_71f61b31d8d7490db02db8f0d69e5a1f,CUST_e5a1ff4bfa1f4efdac76cd2211857ac9,BENE_59120eb5037e48c68ffb11f20e220045,2025-10-23 17:09:35.270824,2026-04-25 17:09:35.270824,28.55
CBEN_36c96a50c6e94218877fe63d97d0fb9e,CUST_4616d58a8e15486a817d6fb5d3f7c2b9,BENE_0d3dfb9306ff445d921a29290fd13f83,2026-02-14 17:09:35.270824,2026-04-18 17:09:35.270824,10.4
CBEN_e6ad406a21be4ad28ba665940d9aa9d2,CUST_6841f99281bb4787a4ffbfdc99dbf818,BENE_147e3bfd6c1946a58fa153feded8dcca,2026-01-14 17:09:35.270824,2026-04-18 17:09:35.270824,48.19
CBEN_e4bc5d2210174333a72d87023be61f5e,CUST_20924c926e3c495793af166ca883568d,BENE_96a50acda5cb450fb1d0d356d3ac7f08,2025-09-13 17:09:35.270824,2026-04-21 17:09:35.270824,23.43
CBEN_578614bd810a432c8755807916841ee6,CUST_aec6af244f824128a2e2b367bcb2ef93,BENE_567ecb2e6891436986f10179bf6af648,2025-05-21 17:09:35.270824,2026-04-16 17:09:35.270824,33.36
CBEN_dcd56db60f5d414d9f12553159c2bf3b,CUST_b693f1429c594fa69ee283f76e317185,BENE_c943c42b9d844a288c8f14ad7de7d57f,2026-03-13 17:09:35.270824,2026-05-02 17:09:35.270824,48.13
CBEN_aa9769f3aa3246f592b0704d11b9c1df,CUST_e9df5403ab29489fa75544bc83ed144c,BENE_c39c03db865c43b4859887228e9bab74,2025-08-20 17:09:35.270824,2026-05-06 17:09:35.270824,1.32
CBEN_fd46b326214f42d992c6a4d520b5c09c,CUST_8a4c39e5ab0d4f16970813d8bd2f2f44,BENE_bea89c04b5184cc8987604f5750305d1,2025-06-03 17:09:35.270824,2026-05-02 17:09:35.270824,36.24
CBEN_f2f9242dc3464b9497aadfa94b13dbfe,CUST_fb7234cd25de4b2d96ad2d3709f34c40,BENE_b3a03fb556b04286b8c1800600ed2d51,2025-12-03 17:09:35.270824,2026-05-16 17:09:35.270824,27.97
CBEN_95dfc0450eb8465791ed20e3199b1f3c,CUST_e1c20740f02c40c8bb545b92b5107a2e,BENE_ad5146717a9b4be78abc507b8d00bbdc,2026-01-20 17:09:35.271824,2026-06-07 17:09:35.271824,35.72
CBEN_f41f3fdb6e5f4e95808c77127bcecf6d,CUST_5f8caf3ab69243a6a5c381edbfdc6214,BENE_5b020cbd64544d2496d02bb37725bfa1,2025-10-19 17:09:35.271824,2026-05-28 17:09:35.271824,28.16
CBEN_7dee20d6e24f498cb464f4a517287930,CUST_558650c1a568419ca65c13648f34e844,BENE_b9ff072fd75244668021a83f3d2782a1,2025-06-10 17:09:35.271824,2026-06-05 17:09:35.271824,38.04
CBEN_d89c30c70e1e4b0db0d4057986a2b966,CUST_051e79c4ea7e4287b394495eba18616e,BENE_bb1b03c6a61941a38911e28c4982e024,2025-05-20 17:09:35.271824,2026-05-04 17:09:35.271824,47.59
CBEN_d570da1b87ff4e7bb626ce831c5edb6b,CUST_2cb7ba0685a44fdca2add1d75caed3cf,BENE_a34f3c01e1584e55999b4ff8427f41b6,2025-07-05 17:09:35.271824,2026-05-31 17:09:35.271824,25.85
CBEN_0ede38ae824349dfac426f6f6e4a396c,CUST_9af02894660548f2ae5c5231883b8879,BENE_df5bf64ccc9449b1a4bc116b0a5142fc,2025-06-28 17:09:35.271824,2026-04-19 17:09:35.271824,4.19
CBEN_40584faeb2c34a398925984ea824f71d,CUST_42e2a208d9e84846851de050dd16a43a,BENE_64fe78fad7344e4e9d5d5b9e376ef573,2025-12-26 17:09:35.271824,2026-04-15 17:09:35.271824,45.91
CBEN_28f5a06f682e40a3bd358dff55a08c9a,CUST_003c39e753294452a9c7749b009dc8ce,BENE_5275c3a2d93c4c639266c3a760c002e4,2025-10-30 17:09:35.271824,2026-06-10 17:09:35.271824,22.12
CBEN_029164dcc18748c18496b6bb94df88c5,CUST_f91e098310304f8ebb64c7d0acaf1a19,BENE_e6fa06822d504003be702280909d0762,2025-05-29 17:09:35.271824,2026-05-09 17:09:35.271824,15.17
CBEN_2e4058aca1d743629451a317f43cc66e,CUST_270bf6b559ff408a96853b18977f302d,BENE_ecff2bd295534f94af35397f64d64858,2025-05-21 17:09:35.271824,2026-05-21 17:09:35.271824,16.99
CBEN_1616d73fe0b04bb19f08f55568e312a3,CUST_7ec9faf1df84449ea0ac5560e4de0ec9,BENE_3804d63436444a14af2d981a427fb05e,2025-10-09 17:09:35.271824,2026-06-08 17:09:35.271824,19.56
CBEN_60f91d2dad744902857714068a29dd73,CUST_a1b1f27b39fb4777a21c270ae08afe31,BENE_57cefd3ff3324e409e1202b3d78fa511,2026-02-11 17:09:35.271824,2026-05-19 17:09:35.271824,4.7
CBEN_ceb3234dfda942c6b1c4dc1b62e0f9e4,CUST_e9e7c64ccaf942f589a4f629c56bb0ea,BENE_fc8e657662aa4266b771ca375fbb4ada,2026-02-27 17:09:35.271824,2026-05-25 17:09:35.271824,20.73
CBEN_ba6227bdd59d434cbf8f888ec81fa6ec,CUST_44eed16ced834759ac2f204ed38a1913,BENE_0c395ea308b445f4b9a43e361c190344,2025-08-20 17:09:35.271824,2026-05-09 17:09:35.271824,16.68
CBEN_a4c490bf65374f05a84aacb4b36bdc87,CUST_a80a442cdf2149e38cb4c3710893ddf0,BENE_1d2920fee9e543759c9de95abed2516b,2025-05-23 17:09:35.271824,2026-05-15 17:09:35.271824,8.05
CBEN_38a537b0cd5e4c4b953db6271b54d2ae,CUST_22c8e5f4670d4e54a829de558f6618ea,BENE_670b5e513dd24090bbd00a49a26bf7ab,2025-08-15 17:09:35.271824,2026-04-26 17:09:35.271824,37.68
CBEN_10e71803bdac490aba8250b61c9e4f26,CUST_2db1fe62999b4d9ab9f84d395bbdffce,BENE_1c8422917e4e424fb8512f59527c8630,2026-01-20 17:09:35.271824,2026-04-28 17:09:35.271824,23.1
CBEN_a172c3393f0441eda6fcfb6a146d38c4,CUST_c90df60bc3c54ec683c379b9bebb6654,BENE_5cf166c62cf945abb6b710a675e51618,2026-01-12 17:09:35.271824,2026-05-22 17:09:35.271824,11.5
CBEN_d02a2d8d49f649d2abdf09399c0c4735,CUST_4aceab0874c04b59913615760a7cf2a7,BENE_c802d47df29c4025a1afabe6fd22ff42,2025-07-28 17:09:35.271824,2026-04-18 17:09:35.271824,6.16
CBEN_ac83980d77bf484b8846431f74590185,CUST_bcde8466845141aa9fea52e01c71e080,BENE_cad155810e8e4b37afde8d8c8c4dabd4,2025-11-07 17:09:35.271824,2026-05-24 17:09:35.271824,43.59
CBEN_c81bfc863181446597b693a4785fda9d,CUST_823ab4d32ecb437d830989e5bbd619da,BENE_19f7eea8d8df4392b2db1756425aa097,2025-09-15 17:09:35.271824,2026-04-16 17:09:35.271824,41.28
CBEN_c5832b92992844fbaf3ef64ca20b082e,CUST_1989528aca4547e88544426590dc07db,BENE_2587aaddf3f1435c989d8bc1ae6a2165,2025-10-15 17:09:35.271824,2026-06-05 17:09:35.271824,35.47
CBEN_08e03e4cc33d4dea81993fd925bc9949,CUST_f5e7baf7898e4b7688b9f803f586aa36,BENE_9c89e3c45dcd4eefb0b629a31b9da87f,2025-11-26 17:09:35.271824,2026-05-04 17:09:35.271824,30.13
CBEN_0d0517d5eced4f9390e0f6404a2181f5,CUST_be779e29c50a40a4a03b74c80a73c583,BENE_3a99a8cf9fb24f2b88fba13f80c437ed,2025-10-19 17:09:35.271824,2026-05-28 17:09:35.271824,32.51
CBEN_3dd4ea13768a4714b1aafb42ba1405bb,CUST_8c083a923a054f35bf6fcce3e8c15106,BENE_cc96338eb34b43af83c7eeb65d71c6d7,2026-03-08 17:09:35.271824,2026-05-23 17:09:35.271824,12.98
CBEN_10e9161427f04b8f82dca258a3a4b043,CUST_68c6aea3043b4c2f9251cba3848230a2,BENE_3a7bab0f91eb45cdb82544283b0ce7e4,2025-12-25 17:09:35.271824,2026-05-26 17:09:35.271824,27.2
CBEN_1ad516f4bab248f8a5be07943c2df947,CUST_b7b9fdc05b134f3bbc766b73b1722607,BENE_3eeb6b06d68b4df4b16ff2d222cf2112,2025-10-30 17:09:35.271824,2026-05-21 17:09:35.271824,14.2
CBEN_8706bc600edf43b0b485feca7ff8d87a,CUST_9c183ee5a1ea424b835581e6e1b6c1ab,BENE_4130f791cd82406b8f1924e24a7a3cf7,2026-04-11 17:09:35.271824,2026-06-05 17:09:35.271824,6.26
CBEN_fe2f98ccb63947f8b514e746c511be99,CUST_24ef511a0ac44d85a55dfedb7b984e6c,BENE_456367e465a7440b8dace29148413371,2026-01-30 17:09:35.271824,2026-06-02 17:09:35.271824,3.67
CBEN_2c3b27fb6c0141579abe093c9e718552,CUST_c779aa4cd4fd4e5cbf9c6471ecea7734,BENE_f1604970b41b4830b5eca4e7f02072c5,2025-06-01 17:09:35.271824,2026-04-28 17:09:35.271824,39.99
CBEN_f3470c1333434e0fa1df9b47198b9448,CUST_4f58d06a3372462183399c8862247d1e,BENE_8336b80cc4824f0f92a2d34cea5bccae,2025-05-16 17:09:35.271824,2026-05-09 17:09:35.271824,14.85
CBEN_6d03c295748c4fe5a3cbf3dc08315607,CUST_372d4796f72f4164a1b1c3e5930fccd7,BENE_c87443ad79ea48d5b4301e1d9f9330bb,2026-02-20 17:09:35.271824,2026-05-28 17:09:35.271824,3.95
CBEN_d2af4c0f52d04e20a35787afd8259255,CUST_5abc248cc7984c0596ad482deb89b5c1,BENE_42ef9aab87b940cc94dc2b236cd23792,2026-03-16 17:09:35.271824,2026-05-19 17:09:35.271824,43.8
CBEN_97e1e3e98cd64165be896c3bdbce6ab2,CUST_8757e00186954257836fc2b2391e8806,BENE_5919da44121040ae823e7f13aa860a3f,2025-12-08 17:09:35.271824,2026-06-07 17:09:35.271824,27.68
CBEN_402a09a8f1e643a29d89023a77c6d7df,CUST_d15561ffc01047119dfb14c0b3be36ff,BENE_1a198a74d45c4d048030be755ce619e3,2025-07-20 17:09:35.271824,2026-05-02 17:09:35.271824,35.62
CBEN_da79bd76080c4daf921b10ed04b88558,CUST_3c11a9a504d144879ee069bfbc676453,BENE_cd27dcbf727041348f9ecdee1c684d23,2026-03-31 17:09:35.271824,2026-05-05 17:09:35.271824,35.07
CBEN_4be4d4f524c047478abab3da51035f31,CUST_935d2c38891f43ec962aee65a21b17f3,BENE_74c2c6e383644b43a50fc3c38dbb477c,2025-05-13 17:09:35.271824,2026-05-30 17:09:35.271824,7.58
CBEN_9aaf007a313741d69441f3cafd243ce6,CUST_35446693d25c40abab1c6890b35d4c72,BENE_cf3ff71011fc43bba03bdaf31669d426,2026-03-23 17:09:35.271824,2026-05-31 17:09:35.271824,35.87
CBEN_3bd0881197414896b0fe178c1b9f4cdd,CUST_faa2c1dfa92449d888d01cd3339faef0,BENE_1e8c538df9014e468da28c1c4d797a2b,2025-11-05 17:09:35.271824,2026-04-15 17:09:35.271824,3.45
CBEN_23b20e24600c41628252d8ca735359ff,CUST_877c86bd5b6a4d9c8e9868233295f7da,BENE_261e089fa138480ebb38d76f1e6a5cc4,2025-07-31 17:09:35.271824,2026-05-14 17:09:35.271824,20.38
CBEN_8905690c6f104bbaa2c950bdbccf5c4a,CUST_d32d0024b9aa4356ad759f79e29db250,BENE_4c5814183e71483f9f0dd104aeb9ab06,2025-06-13 17:09:35.271824,2026-05-13 17:09:35.271824,2.28
CBEN_30474161762f4a948b0abc135cdf2622,CUST_7b81bee5a4de40ac8a2d86390d4ed254,BENE_47cd99de825f4bd6954f4bee05e2616e,2025-09-18 17:09:35.271824,2026-04-16 17:09:35.271824,26.52
CBEN_5ed921f8c88d4b4b8181b6e12df73637,CUST_abd69b0149db4b21aed8515dbec86f96,BENE_5692f87328634b8b807dc353608ca90a,2025-07-06 17:09:35.271824,2026-05-31 17:09:35.271824,27.63
